id,name,screen_name,created_at,id_tweet,id_tweet_origin,text_complete,hashtags,symbols,has_media,has_users_mention,has_urls_mention,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive
1527,David Suarez,patronSuarez,2019-11-08 21:57:49,1192924210135322624,--,this one #rhythmofthenight #vacilondelama ana #lamega #esoson #reebok #nike ,"rhythmofthenight,vacilondelamañana,lamega,esoson,reebok,nike",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1529,the1ivybrand,the1ivybrand,2019-11-08 21:08:02,1192911680298274817,--,what are your thoughts on the misbhv and second dmx 2.0 collaboration? #reebok #dmx #misbhv #teamreebok ,"reebok,dmx,misbhv,teamreebok",--,0,1,1,Buffer,--,--,--,--,0,0,0,0,0,0
1530,Swagafied,swagafiedkicks,2019-11-08 20:43:11,1192905425332690944,1192903379187568640, nike  my tackie tees fashion greatness . . #sneaker #football #offwhite #basketball #style #newbalance #reebok #nikeair ,"sneaker,football,offwhite,basketball,style,newbalance,reebok,nikeair",--,0,1,0,Swagafied,--,--,--,--,0,2,0,0,0,0
1531,Stephanie Goldberg,kcscouts,2019-11-08 20:42:27,1192905240523280386,--,check out nashville predators hooded sweatshirt size youth med #reebok #nashvillepredators via ,"Reebok,NashvillePredators",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1532,Monseur_vandal,HelmsyCat,2019-11-08 20:35:49,1192903572062474240,--,found a ton of jerseys on monday 11/4/19 see anything ya like? favre baby! #reebok #minnesotavikings #vikings ,"reebok,minnesotavikings,vikings",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1533,My TACKIETEES,mytackietees,2019-11-08 20:35:03,1192903379187568640,--,nike my tackie tees fashion greatness . . #sneaker #football #offwhite #basketball #style #newbalance #reebok ,"sneaker,football,offwhite,basketball,style,newbalance,reebok",--,0,0,1,Instagram,--,--,--,--,0,2,2,0,0,0
1534,alfie.,lufc_alfie,2019-11-08 20:33:44,1192903046667362304,1165926408356605952, who s crying at the #reebok now you gimpy #turnip mot ,"reebok,turnip",--,0,1,0,Twitter for iPhone,--,--,--,--,0,3,0,0,0,0
1536,Jajuan Michael Harley,jajuanmharley,2019-11-08 20:16:39,1192898749984595968,--," 6 2 215lbs nfl s former  current  db founder, owner &amp; c.e.o.  ",--,--,0,1,1,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
1537,StockX Live Feed,StockXLive,2019-11-08 20:15:44,1192898519339802625,--,lowest ask: $66 reebok workout lo vintage bait west east pack sz. 9.5 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1538,12u AAA Lady Blues,12uLady,2019-11-08 19:32:39,1192887674790727685,--,our 2:55 pm est game is looking to start a bit early! #gametime #forthegame #playyourgame #aaablueshockey #ccm ,"gametime,forthegame,playyourgame,aaablueshockey,ccm",--,0,0,1,Instagram,--,--,--,--,0,0,1,0,0,0
1539,Ivan Garofalo / pb,pumabianco,2019-11-08 19:31:41,1192887432577998849,--,today s cash out.. 3x 5 ring muscle ups.. 5 american kettlebell swings.. 5 goblet squats (kettlebell is 53lbs) . . ,--,--,0,0,1,Instagram,--,--,--,--,0,0,1,0,0,0
1540,EstateEssentials,EstateNC,2019-11-08 19:11:11,1192882275391664128,--, #lifestyle  #menstyle #culture #wardrobe #creativeagency #pyermoss #reebok ,"lifestyle,menstyle,culture,wardrobe,creativeagency,pyermoss,reebok",--,0,1,1,Instagram,--,1128950437,pyermoss,--,0,0,0,0,0,0
1541,EstateEssentials,EstateNC,2019-11-08 19:06:58,1192881213284864000,--," #shoplocal #pyermoss #reebok #estateessentials raleigh, north carolina ","shoplocal,pyermoss,reebok,estateessentials",--,0,1,1,Instagram,--,1128950437,pyermoss,--,0,0,0,0,0,0
1542,TITOLO,titoloshop,2019-11-08 19:00:16,1192879524918247424,--,"new reebok dmx series 2200 ""white"" for women. shop online us 5 (36) - us 8 (40.5) sty ",--,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1543,Jajuan Michael Harley,jajuanmharley,2019-11-08 18:53:12,1192877747900686336,--, jajuanharley . com 6 2 215lbs nfl s former  current  db found  ,--,--,0,1,1,Twitter for iPhone,--,--,--,--,0,0,0,0,0,0
1544,sar,sarahann2021,2019-11-08 18:45:38,1192875842952667138,--,always wanted to be a bird . . . #reebok #travel #model #india #instafashion gurugram ,"reebok,travel,model,india,instafashion",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1545,#14November is my birthday,Neli_Ngqulana,2019-11-08 18:34:42,1192873092604936192,1192872555289436160," if we are being honest, he could easily use his fame to just start a hashtag and get these brands to pay ",--,--,0,1,0,Twitter for Android,--,--,--,--,0,1,0,0,0,0
1546,Bazi Sindane,BaziSindane,2019-11-08 18:32:34,1192872555289436160,--," if we are being honest, he could easily use his fame to just start a hashtag and get these brands ",--,--,0,1,1,Twitter for Android,1192866418028617728,33890469,Neli_Ngqulana,--,0,1,1,0,0,0
1547,TITOLO,titoloshop,2019-11-08 18:00:50,1192864571540885506,--,"new reebok dmx series 2200 ""white"" for women. link  us 5 (36) - us 8 (40.5) style cod ",--,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1549,TITOLO,titoloshop,2019-11-08 17:00:45,1192849451217539073,--,"new reebok dmx series 2200 ""white"" for women. take a look us 5 (36) - us 8 (40.5) sty ",--,--,0,0,1,Buffer,--,--,--,--,0,0,0,0,0,0
1550,Katy Joseph,KatharynJoseph,2019-11-08 16:59:02,1192849015815262208,--,new kit and a darling little hamper from bentley_manchester thank you!! #victoriabeckhamforreebok #reebok ,"victoriabeckhamforreebok,reebok",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1551,Marysun16,marysun1308,2019-11-08 16:57:59,1192848751657988097,--,. morning running people!!  . . . #5k #training #running #reebok #chilerunners ,"5k,training,running,reebok,chilerunners",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1552,Dub Harsh,DaKidDub,2019-11-08 16:30:20,1192841794154909696,--,stay cozy while drinkin beer in breweries.... #radicalslife #trilliumbrewing #beer #brewery #boston #massachusetts ,"radicalslife,trilliumbrewing,beer,brewery,boston,massachusetts",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1554,COOLASSKEV,KevinIndigo_,2019-11-08 15:07:57,1192821064390397960,--,#swtfkco cop some merch today ! #shoes #kicks #sneakers #sneakerhead #jordans #yeezy #offwhite #nike #adidas ,"SWTFKCO,SHOES,KICKS,SNEAKERS,SNEAKERHEAD,JORDANS,YEEZY,OFFWHITE,NIKE,ADIDAS",--,0,0,1,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1555,AccBiking,AccBiking,2019-11-08 15:06:35,1192820716778983424,1192813599355523072," buy 1 get 1 50% off all shoes w/ code at #reebok bogo on walking, running, #lifestyle and all activities #shoes for women, ","Reebok,Lifestyle,Shoes",--,0,1,0,AccBiking1,--,--,--,--,0,3,0,0,0,0
1557,Andrew Russel,AndrewRussel15,2019-11-08 14:40:30,1192814152999456772,1192813599355523072," buy 1 get 1 50% off all shoes w/ code at #reebok bogo on walking, running, #lifestyle and all activities #shoes for women, ","Reebok,Lifestyle,Shoes",--,0,1,0,JNUMKTBOT,--,--,--,--,0,3,0,0,0,0
1558,Gain Cheap,gaincheap,2019-11-08 14:38:18,1192813599355523072,--,"buy 1 get 1 50% off all shoes w/ code at #reebok bogo on walking, running, #lifestyle and all activities #shoes fo ","Reebok,Lifestyle,Shoes",--,0,0,1,Twitter for Android,1192809937904250886,3370080321,gaincheap,--,0,3,2,0,0,0
1559,Zuru,AlyssaW58529755,2019-11-08 14:24:47,1192810197250650114,--, come in kevin baby here s your next set you can clown about pac and biggie and them jets. i m a pr  ,--,--,0,1,1,Twitter for iPhone,--,243905514,kevinheart4reaI,--,0,0,0,0,0,0
1560,Gain Cheap,gaincheap,2019-11-08 14:23:45,1192809937904250886,--,"20% off $50, 30% off $100, 40% off over $150 any order + free shipping at #reebok wearing by #gigihadid women's, m ","Reebok,GigiHadid",--,0,0,1,Twitter for Android,--,--,--,--,0,0,0,0,0,0
1562,Greatly,GreatGDA,2019-11-08 14:03:06,1192804743086653441,1192804125404205057," reebok dmx trial shadow 'black/clover green' | available in-store and online, sizes range from uk6 - uk12, priced at 1 ",--,--,0,1,0,Twitter for iPad,--,--,--,--,0,1,0,0,0,0
1563,Footpatrol London,Footpatrol_ldn,2019-11-08 14:00:39,1192804125404205057,--,"reebok dmx trial shadow 'black/clover green' | available in-store and online, sizes range from uk6 - uk12, priced a ",--,--,0,0,1,Postso.com,--,--,--,--,0,1,5,0,0,0
1564,Stephanie Goldberg,kcscouts,2019-11-08 13:29:24,1192796262388715520,--,check out peyton manning youth colts jersey size m #reebok #indianapoliscolts via ,"Reebok,IndianapolisColts",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,2,0,0,0
1565,Stephanie Goldberg,kcscouts,2019-11-08 13:27:37,1192795811492577281,--,check out mark sanchez jersey ny jets size 54 #reebok #newyorkjets via ,"Reebok,NewYorkJets",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1566,Michael Bruner,brunerhogs,2019-11-08 13:24:57,1192795140206645248,--,check out minnesota vikings visanthe shiancoe reebok replica on field jersey youth xlarge #reebok via ,Reebok,--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1568,footshopeu,footshopeu,2019-11-08 13:09:20,1192791210785685504,--, the reebok zig kinetica concept_type are inspired by kinetic energy. #reebok #sneakers ,"reebok,sneakers",--,0,0,1,Twitter Web App,--,--,--,--,0,0,1,0,0,0
1569,Tomi,TOMISANITY,2019-11-08 13:07:55,1192790855981027328,--,reebok classic dmx series1200 #reebok ,Reebok,--,1,0,0,Twitter for iPhone,--,--,--,--,0,0,4,0,0,0
1570,C,Scholesinho,2019-11-08 12:49:58,1192786337080004615,1192728266693599238, a classic set of reebok ads.... there are other careers. #mufc #afc #reebok #nufc ,"mufc,afc,reebok,nufc",--,1,1,0,Twitter for Android,--,--,--,--,0,5,0,0,0,0
1571,StockX Live Feed,StockXLive,2019-11-08 12:41:19,1192784160072622080,--,lowest ask: $51 reebok classic leather kendrick lamar olive sz. 8 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,1,0,0,0
1573,eleven,eleven68783342,2019-11-08 12:17:06,1192778064670986246,1192777996286844929, handstand walk . #crossfit #crossfitgames #crossfittraining #crossfitbrasil #reebok #nano #metcon #nike #fi ,"Crossfit,CrossfitGames,CrossfitTraining,CrossfitBrasil,Reebok,Nano,Metcon,Nike",--,0,1,0,eleven11brand,--,--,--,--,0,1,0,0,0,0
1574,Henrique Nassif,HenriqueNassif,2019-11-08 12:16:49,1192777996286844929,--, handstand walk . #crossfit #crossfitgames #crossfittraining #crossfitbrasil #reebok #nano #metcon #nike ,"Crossfit,CrossfitGames,CrossfitTraining,CrossfitBrasil,Reebok,Nano,Metcon,Nike",--,0,0,1,Instagram,--,--,--,--,0,1,0,0,0,0
1575,pete,petefrosty77,2019-11-08 12:12:17,1192776856598134784,1192728266693599238, a classic set of reebok ads.... there are other careers. #mufc #afc #reebok #nufc ,"mufc,afc,reebok,nufc",--,1,1,0,Twitter Web App,--,--,--,--,0,5,0,0,0,1
1577,New England Athletic,NEAShoes,2019-11-08 12:06:52,1192775489708003328,--,reebok fury adapt men's casual shoes navy white grey size 9.5 - now 50% off #reebok #casualshoes #ca ,"Reebok,Casualshoes,Ca",--,0,0,1,Pinterest,--,--,--,--,0,0,0,0,0,0
1579,New England Athletic,NEAShoes,2019-11-08 12:03:41,1192774689531342848,--,reebok men z pump rise basketball shoes sneakers black size 8 - now 50% off #reebok #basketballshoes ,"Reebok,BasketballShoes",--,0,0,1,Pinterest,--,--,--,--,0,0,0,0,0,0
1582,Sarah Ward,sarah1990ward,2019-11-08 10:37:51,1192753087519305728,1192728266693599238, a classic set of reebok ads.... there are other careers. #mufc #afc #reebok #nufc ,"mufc,afc,reebok,nufc",--,1,1,0,Twitter Web App,--,--,--,--,0,5,0,0,0,0
1583,Miles McClagan,TheSkyStrikers,2019-11-08 10:36:06,1192752648090345472,1192728266693599238, a classic set of reebok ads.... there are other careers. #mufc #afc #reebok #nufc ,"mufc,afc,reebok,nufc",--,1,1,0,Twitter Web App,--,--,--,--,0,5,0,0,0,0
1585,HANON,hanonshop,2019-11-08 10:00:41,1192743735110590464,--,reebok daytona dmx ii x blackeyepatch will be releasing via an online raffle which is now live until friday 8th nov ,--,--,0,0,1,Buffer,--,--,--,--,0,2,0,0,0,0
1587,Secret Offer Zone,secretofferzone,2019-11-08 09:35:46,1192737466328875008,--,"reebok men's sports shoes amazon offers grab it now 
 #reebok #shoes #shoesaddict ","reebok,shoes,shoesaddict",--,0,0,1,Twitter Web App,--,--,--,--,0,0,0,0,0,0
1588,Dayyavee,dayyavee,2019-11-08 09:35:20,1192737356077395969,--,classics on classics #dayyavee #angeluspaint #shoes #customkicks #customshoes #sneakerheads #anime #dragonballz ,"dayyavee,angeluspaint,shoes,customkicks,customshoes,sneakerheads,anime,dragonballz",--,0,0,1,Twitter for Android,--,--,--,--,0,0,2,0,0,0
1589,Apparel Resources,apparel_res,2019-11-08 09:30:16,1192736080967192577,--,"#reebok unifies under one logo, one #wordmark. read more : ","Reebok,wordmark",--,1,0,1,Hootsuite Inc.,--,--,--,--,0,0,0,0,0,0
1590,StockX Live Feed,StockXLive,2019-11-08 09:26:08,1192735039634759682,--,lowest ask: $166 reebok answer iv kobe bryant pe sz. 10 #reebok ,reebok,--,1,0,1,StockX Market,--,--,--,--,0,0,0,0,0,0
1591,Phat Life,DonDelSud,2019-11-08 09:07:25,1192730332157612032,--,check out vintage reebok dwayne wade miami heat drawstring back pack #reebok #miamiheat via ,"Reebok,MiamiHeat",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1594,"GOT, NOT GOT",GotNotGot,2019-11-08 08:59:13,1192728266693599238,--,a classic set of reebok ads.... there are other careers. #mufc #afc #reebok #nufc ,"mufc,afc,reebok,nufc",--,1,0,0,Twitter Web App,--,--,--,--,0,5,17,0,0,0
1595,Phat Life,DonDelSud,2019-11-08 08:57:00,1192727709480374272,--,check out mens reebok goretex golf shoes model ra412wsi size: 8 1/2w #reebok #golfshoes via ,"Reebok,GolfShoes",--,0,1,1,Twitter Web Client,--,--,--,--,0,0,0,0,0,0
1596,Krizzia Rutch ♌,krizziarutch,2019-11-08 08:56:16,1192727523345518593,--,the bed and the cap. . . . . . . . . . . #ziaadventures #travelph #travelphotography #girlwhotravel #wowph ,"ziaadventures,travelph,travelphotography,girlwhotravel,wowph",--,0,0,1,Instagram,--,--,--,--,0,0,0,0,0,0
1600,Mngani kamaStende,Charles_Dust,2019-11-08 07:50:13,1192710901641687040,1187668957320372224," the wait is over! world, meet #thesneaka now available at selected side step stores. #reebok #alwaysclassic  ","TheSneAKA,Reebok,AlwaysClassic",--,0,1,0,Twitter for Android,--,--,--,--,0,5,0,0,0,0
